,timestamp_,borrower,principal,coll,stake,interest,operation,transactionHash_,block_number
184,1748096017,0x015509d3c2bc354be2eb006d31953b949168c082,2182020153277130186717,24309671041908829,24309671041908829,0,2,0x3b54a8c6027ae4f2a1b03bdde7d271b48ddc8331a5309441dbdc7d877f2df89c,466925
185,1748095953,0x015509d3c2bc354be2eb006d31953b949168c082,2182010143277130186717,24309559521498642,24309559521498642,0,2,0xde8c412197bbc2a422ed17a17b26b65ea78a5cf17c563b20e60483964cd0e470,466907
186,1748095797,0x015509d3c2bc354be2eb006d31953b949168c082,2182000133277130186717,24309559521498642,24309559521498642,110631730632394,2,0x7885e5f6e9ff16d84674b7bcf693bcb59d5afb3de97d66439d2376edeef1860b,466863
187,1748095719,0x015509d3c2bc354be2eb006d31953b949168c082,2182000133277130186717,24308559521498642,24308559521498642,56698761949102,2,0x3bf8e1310b3eccd90dc3a414cac14c702dfe68a83c68dc3e16f6a946f65d32a3,466841
188,1748095637,0x015509d3c2bc354be2eb006d31953b949168c082,2182000133277130186717,24318559521498642,24318559521498642,0,2,0x7ecb00e2c9e40085b3b665c771949cfa7b4f5b9be5b6ae11c2693d85f26673a5,466818
189,1748095446,0x015509d3c2bc354be2eb006d31953b949168c082,2202000000000000000000,24318559521498642,24318559521498642,0,0,0x6765e0eb71224f16e0286718a6afbadda94b86575231eb036c656068b398cd2d,466764
190,1748094433,0x9a8e1ffc29329e2f28f65278b8a569ef5f06c1aa,2202000000000000000000,30000000000000000,30000000000000000,0,0,0xc177233679d69ae97d94216cd1baf1cadb39c79eb5476621d88b33c4dceb2b65,466478
191,1748093714,0x9a8e1ffc29329e2f28f65278b8a569ef5f06c1aa,0,0,0,0,1,0xdea4fa49a9ba40a6270276986d4547be5efe4f9311727f9500a9aa81278924b2,466275
192,1748084434,0x52d033e64774f31a8b7562806aa5782cbbd29382,2202000000000000000000,28047553561163250,28047553561163250,0,0,0x50f31e03d620e1c30d5c621c7589bc06e03861e71db7f6fc878ca9b10986c784,463657
193,1748041012,0x9a8e1ffc29329e2f28f65278b8a569ef5f06c1aa,2050420082849939798419,31000000000000000,31000000000000000,8307653638670776,3,0xbe5562d6936656447acd50ba3d07193356216c57287964d8e50fc2139a910f36,451394
194,1748033409,0x6088d96e537e53c0cc83665b3a41b651e5f2e99d,0,0,0,0,1,0xa29d9d7ef6720dd0ac9d9d043365f25e3fb971e769c6de0d17bc83595f818a41,449246
195,1748032780,0x6088d96e537e53c0cc83665b3a41b651e5f2e99d,2202000000000000000000,30494759404368061,30494759404368061,0,0,0x50d54579503c935f3d2cc33e54bfd876cdd002b6fff717ec6e62269d741ab2b9,449068
196,1748032232,0xa21b23e5f07e5e28cb42d09502227eb75b0b64b5,0,0,0,0,1,0x75066ffad9d64d40d481519f96ccdb494926d5c16b9735fcafa53d3245349ac0,448913
197,1748029493,0x08385bf79f956270cc849648cb320c225672fadb,5205000000000000000000,71313573276128293,71313573276128293,0,0,0xd91443cb652ab75c95655f69fa322a5fe8b7f27e9387d57fc8c26965840137b4,448138
198,1748028576,0x9a8e1ffc29329e2f28f65278b8a569ef5f06c1aa,2050050071174174235838,31000000000000000,31000000000000000,0,2,0x4f7105b3403ca458824db886608240dbc11a4206889a813253b578ea20d12fb4,447879
199,1748028215,0x9a8e1ffc29329e2f28f65278b8a569ef5f06c1aa,2000000071174174235838,31000000000000000,31000000000000000,0,2,0x71404c9918b617538a9ae614910523cb511a2b2126ecb4e63d4b2b51bac9584d,447777
200,1748028113,0x9a8e1ffc29329e2f28f65278b8a569ef5f06c1aa,2202000000000000000000,31000000000000000,31000000000000000,0,0,0x8de4fa5d10f451bc0d5d86cf2270b267702231a6325ed05a954749d62d49b039,447748
201,1748026256,0x9a8e1ffc29329e2f28f65278b8a569ef5f06c1aa,0,0,0,0,1,0x167afa89a12aeb86e82c630b29a5b4c3ac5296fd1a334073b36d79beee3172d5,447223
202,1748020848,0x9a8e1ffc29329e2f28f65278b8a569ef5f06c1aa,2201000485659071256311,23200000000000000,23200000000000000,310373833353197,2,0x8beb025ee4524c03a122d3caa4b601afe2384519195425a4984890dd56d0e905,445694
203,1748020403,0x9a8e1ffc29329e2f28f65278b8a569ef5f06c1aa,2201000485659071256311,23000000000000000,23000000000000000,0,2,0xa9cfc9ad5f25f1eb6404a342689b8ead662a5b1a82a591b51ce1be848243197d,445568
204,1748019707,0x9a8e1ffc29329e2f28f65278b8a569ef5f06c1aa,2202000000000000000000,23000000000000000,23000000000000000,0,0,0x6148626ebed002f6788684bf6c50908178b39fce7c40194b0080b8ca47736e58,445371
205,1748019569,0xa21b23e5f07e5e28cb42d09502227eb75b0b64b5,2202000000000000000000,24620000000000000,24620000000000000,297954631359834,2,0xa82ca8fee0e7370986408c892c38d633c2de923364cc3c1ffe30611858225dbd,445332
206,1748019142,0xa21b23e5f07e5e28cb42d09502227eb75b0b64b5,2202000000000000000000,24500000000000000,24500000000000000,0,0,0xad5d73fbe166ae0f93aa56912483381d5f2c08cf1b6c7b8b2afdcc0ea4a6dd1f,445211
207,1748017768,0x984600f00edbc969d2a746a554c8e91d358ef843,2002000802453925207985,24217990469901436,24217990469901436,0,2,0x88238617368fe2a02a4a5e0464fea8497033df547cc55c3b95f56a3a87f2ccf8,444822
208,1748016618,0x984600f00edbc969d2a746a554c8e91d358ef843,2202000000000000000000,24217990469901436,24217990469901436,0,0,0xeceb4fb1bd666fd3a67e630ad0a523cabc7825b38a008308d0982045683e0939,444497
209,1747930419,0xe4c207f76c5c4bd6194bc299c82ed0a8b3021539,2202000000000000000000,40000000000000000,40000000000000000,0,0,0xffda614cd610859c4f367e5fb3944368348a13f098e51c44d64d0053d599a7ce,420170
210,1747925622,0x123694886dbf5ac94dda07135349534536d14caf,2001800000000000000000,40000000000000000,40000000000000000,0,0,0x443e5b3ed824450f27ae07519fe776bd9a4247194897565e1cfbd2843e1357c0,418873
